transferType,text,year,season,player,rowId,team,owner,transferTypeId
arrival," , (,, B.L.) - 25 Apri 2010",2009,1,O'Shea,3,Middlesbrough,Birmingham City,1
arrival," , (,, 3.5 M€) - 25 Janu 2010",2009,1,Gardner,3,Aston Villa,Birmingham City,1
arrival," , (,, B.L.) - 01 July 2006",2006,1,Berson,2,Auxerre,Aston Villa,1
departure," ,, B.L.) - 29 Apri 2007",2006,1,Bardsley,2,Man U,,2
departure," ,, 6 M€) - 31 Janu 2008",2007,1,Cahill,2,Bolton,,2
departure," ,) - 15 Augu 2007",2007,1,Delaney,2,,,2
departure," ,, 3 M€) - 27 July 2005",2005,1,Vassell,2,Manchester City,,2
departure," ,) - 01 July 2005",2005,1,Postma,2,Wolverhampton,,2
departure," ,, 0 €) - 01 July 2005",2005,1,Hitzlsperger,2,Stuttgart,,2
departure," ,, L.) - 02 Marc 2009",2008,1,Osbourne,2,Nottingham,,2
departure," ,) - 02 Janu 2009",2008,1,Routledge,2,Queens Park Rangers,,2
arrival," , (,, 6 M€) - 15 Augu 2014",2014,1,Sánchez,2,Elche,Aston Villa,1
arrival," , (,, 3 M€) - 08 Augu 2014",2014,1,Cissokho,2,Valencia CF,Aston Villa,1
arrival," , (,) - 11 July 2014",2014,1,Richardson,2,Fulham,Aston Villa,1
arrival," , (,, B.L.) - 01 July 2014",2014,1,Stevens,2,Doncaster,Aston Villa,1
arrival," , (,) - 13 June 2013",2013,1,Bacuna,2,FC Groningen,Aston Villa,1
arrival," , (,, 4.7 M€) - 13 June 2013",2013,1,Okore,2,Nordsjaelland,Aston Villa,1
arrival," , (,, 3.2 M€) - 07 June 2013",2013,1,Tonev,2,Lech Poznan,Aston Villa,1
departure," ,, 3.5 M€) - 16 Augu 2011",2011,1,Eboué,1,Galatasaray,,2
departure," ,, 34 M€) - 15 Augu 2011",2011,1,Fàbregas,1,FC Barcelona,,2
arrival," , (,, 4 M€) - 28 July 2012",2012,1,Vlaar,2,Feyenoord,Aston Villa,1
arrival," , (,, 3.5 M€) - 06 July 2012",2012,1,Lowton,2,Sheffield U,Aston Villa,1
arrival," , (,, B.L.) - 01 June 2010",2010,1,Baker,2,Lincoln City,Aston Villa,1
arrival," , (,, B.L.) - 26 May 2010",2010,1,Lichaj,2,Leyton Orient,Aston Villa,1
arrival," , (,, 3.3 M€) - 11 Janu 2010",2009,1,Míchel,3,Sporting,Birmingham City,1
arrival," , (,, B.L.) - 03 Janu 2010",2009,1,Bent,3,Middlesbrough,Birmingham City,1
arrival," , (,, L.) - 01 Sept 2009",2009,1,Tainio,3,Sunderland,Birmingham City,1
departure," ,, 0 €) - 17 Apri 2007",2006,1,Angel,2,New York Red Bulls,,2
departure," ,, L.) - 30 Janu 2007",2006,1,Hendrie,2,Stoke City,,2
departure," ,, 0 €) - 04 Augu 2007",2007,1,Djemba-Djemba,2,,,2
departure," ,, 3 M€) - 03 Augu 2007",2007,1,Ridgewell,2,Birmingham City,,2
departure," ,) - 05 July 2007",2007,1,Sutton,2,,,2
departure," ,, L.) - 01 June 2005",2005,1,Drobny,2,Jablonec,,2
departure," ,, B.L.) - 01 June 2005",2005,1,Cole,2,Chelsea,,2
departure," ,, 3.1 M€) - 22 Augu 2008",2008,1,Maloney,2,Celtic,,2
departure," ,) - 01 July 2008",2008,1,Sorensen,2,,,2
departure," ,) - 01 July 2008",2008,1,Mellberg,2,Juventus,,2
arrival," , (,, 0 €) - 01 July 2014",2014,1,Senderos,2,Valencia CF,Aston Villa,1
arrival," , (,, B.L.) - 30 June 2014",2014,1,Hutton,2,Bolton,Aston Villa,1
arrival," , (,, B.L.) - 31 May 2013",2013,1,Delfouneso,2,Blackpool,Aston Villa,1
departure," ,, L.) - 21 Marc 2014",2013,1,Siegrist,2,Cambridge United,,2
departure," ,, 0 €) - 15 July 2011",2011,1,Denilson,1,São Paulo,,2
departure," ,, 7.75 M€) - 04 July 2011",2011,1,Clichy,1,Manchester City,,2
departure," ,) - 01 June 2011",2011,1,Lehmann,1,,,2
arrival," , (,) - 02 July 2012",2012,1,El Ahmadi,2,Feyenoord,Aston Villa,1
arrival," , (,, 0 €) - 22 June 2012",2012,1,Holman,2,AZ Alkmaar,Aston Villa,1
departure," ,) - 21 Apri 2011",2010,1,Houllier,2,Aston Villa,,2
departure," ,, L.) - 08 Marc 2011",2010,1,Delfouneso,2,Burnley,,2
arrival," , (,, 0 €) - 14 Augu 2009",2009,1,Vignal,3,Lens,Birmingham City,1
arrival," , (,, 1.15 M€) - 17 July 2009",2009,1,Ferguson,3,Rangers,Birmingham City,1
arrival," , (,) - 08 July 2009",2009,1,Bowyer,3,West Ham,Birmingham City,1
departure," ,, 6.5 M€) - 22 Janu 2007",2006,1,Baros,2,Lyon,,2
departure," ,, 0 €) - 12 Janu 2007",2006,1,Agathe,2,,,2
departure," ,, 6 M€) - 05 July 2007",2007,1,Davis,2,Fulham,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Hendrie,2,,,2
departure," ,) - 27 June 2007",2007,1,Hughes,2,Fulham,,2
arrival," , (,, B.L.) - 01 May 2006",2005,1,Doyle,3,Millwall,Birmingham City,1
arrival," , (,, 737.78 k€) - 31 Janu 2006",2005,1,Campbell,3,Brentford,Birmingham City,1
departure," ,, B.L.) - 31 May 2008",2008,1,Davies,2,WBA,,2
departure," ,, B.L.) - 31 May 2008",2008,1,Carson,2,Liverpool,,2
arrival," , (,, 0 €) - 10 June 2014",2014,1,Cole,2,West Ham,Aston Villa,1
arrival," , (,, B.L.) - 01 June 2014",2014,1,Given,2,Middlesbrough,Aston Villa,1
arrival," , (,, B.L.) - 04 May 2014",2014,1,Grealish,2,Notts County,Aston Villa,1
departure," ,, L.) - 28 Febr 2014",2013,1,Hutton,2,Bolton Wanderers,,2
departure," ,, L.) - 15 Febr 2014",2013,1,Bowery,2,Doncaster Rovers,,2
arrival," , (,, B.L.) - 26 Febr 2012",2011,1,Delph,2,Leeds United,Aston Villa,1
arrival," , (,, B.L.) - 25 Febr 2012",2011,1,Delfouneso,2,Leicester,Aston Villa,1
arrival," , (man., ,) - 02 June 2012",2012,1,Lambert,2,Norwich City,Aston Villa,1
arrival," , (,, B.L.) - 01 June 2012",2012,1,Makoun,2,Olympiacos,Aston Villa,1
departure," ,, 0 €) - 31 Janu 2013",2012,1,Warnock,2,Leeds,,2
departure," ,, L.) - 07 Marc 2011",2010,1,Guzan,2,Hull City,,2
arrival," , (,, 5.9 M€) - 25 June 2009",2009,1,Johnson,3,Cardiff City,Birmingham City,1
arrival," , (,) - 24 June 2009",2009,1,Espinoza,3,Barcelona G,Birmingham City,1
arrival," , (,, L.) - 24 June 2009",2009,1,Hart,3,Man City,Birmingham City,1
departure," ,, L.) - 12 Janu 2007",2006,1,Djemba-Djemba,2,Burnley,,2
departure," ,, 515.07 k€) - 11 Janu 2007",2006,1,Whittingham,2,Cardiff City,,2
departure," ,, 0 €) - 08 Janu 2007",2006,1,Király,2,Crystal Palace,,2
departure," ,, 1.5 M€) - 08 June 2007",2007,1,McCann,2,Bolton Wanderers,,2
departure," ,, 0 €) - 25 May 2007",2007,1,Samuel,2,Bolton Wanderers,,2
arrival," , (,, L.) - 19 Janu 2008",2007,1,Zárate,3,Al-Sadd Doha,Birmingham City,1
arrival," , (,, L.) - 30 Janu 2006",2005,1,Latka,3,Slavia Prague,Birmingham City,1
arrival," , (,, 0 €) - 05 Janu 2006",2005,1,Sutton,3,Celtic,Birmingham City,1
departure," ,) - 29 May 2008",2008,1,Berger,2,Sparta,,2
departure," ,, 4.2 M€) - 28 May 2008",2008,1,Moore,2,WBA,,2
arrival," , (,, B.L.) - 02 Marc 2009",2008,1,Bunn,3,Leicester,Blackburn,1
departure," ,) - 15 Febr 2015",2014,1,Marshall,2,,,2
departure," ,, 0 €) - 11 Febr 2015",2014,1,Lambert,2,,,2
departure," ,, L.) - 26 Janu 2015",2014,1,Herd,2,Wigan,,2
departure," ,, L.) - 12 Febr 2014",2013,1,Gardner,2,Sheffield Wednesday,,2
departure," ,, L.) - 28 Nove 2013",2013,1,Stevens,2,Doncaster Rovers,,2
departure," ,, L.) - 28 Nove 2013",2013,1,Given,2,Middlesbrough,,2
arrival," , (,, B.L.) - 26 Janu 2012",2011,1,Lowry,2,Millwall,Aston Villa,1
arrival," , (,, L.) - 11 Janu 2012",2011,1,Keane,2,Los Angeles,Aston Villa,1
departure," ,, L.) - 28 Janu 2013",2012,1,Hutton,2,Mallorca,,2
departure," ,, L.) - 31 Augu 2012",2012,1,Delfouneso,2,Blackpool,,2
departure," ,, 3 M€) - 24 Augu 2012",2012,1,Makoun,2,Rennes,,2
arrival," , (,, 4 M€) - 12 June 2009",2009,1,Dann,3,Coventry,Birmingham City,1
arrival," , (,, L.) - 03 June 2009",2009,1,Benitez,3,Santos Laguna,Birmingham City,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Kelly,3,Stoke City,Birmingham City,1
departure," ,, L.) - 07 Marc 2011",2010,1,Bannan,2,Leeds United,,2
departure," ,, L.) - 09 Febr 2011",2010,1,Lichaj,2,Leeds United,,2
departure," ,, L.) - 31 Janu 2011",2010,1,Ireland,2,Newcastle,,2
departure," ,, L.) - 23 Nove 2006",2006,1,Berger,2,Stoke City,,2
departure," ,) - 25 Augu 2006",2006,1,Berson,2,Levante,,2
arrival," , (,, 7.7 M€) - 17 Janu 2008",2007,1,McFadden,3,Everton,Birmingham City,1
arrival," , (,, 2.25 M€) - 17 Janu 2008",2007,1,Murphy,3,Hibernian,Birmingham City,1
arrival," , (,, B.L.) - 02 Janu 2008",2007,1,Kilkenny,3,Oldham,Birmingham City,1
arrival," , (,, B.L.) - 27 Octo 2005",2005,1,Bruce,3,Tranmere,Birmingham City,1
arrival," , (,, L.) - 22 Augu 2005",2005,1,Jarosik,3,Chelsea,Birmingham City,1
arrival," , (,, L.) - 03 Augu 2005",2005,1,Butt,3,Newcastle,Birmingham City,1
arrival," , (,, 2.2 M€) - 30 Janu 2009",2008,1,Diouf,3,Sunderland,Blackburn,1
arrival," , (,, L.) - 15 Janu 2009",2008,1,Givet,3,Marseille,Blackburn,1
departure," ,, L.) - 09 Janu 2015",2014,1,Gardner,2,Nottingham,,2
departure," ,, L.) - 02 Janu 2015",2014,1,Bent,2,Derby County,,2
departure," ,, L.) - 10 Octo 2014",2014,1,Stevens,2,Northampton,,2
departure," ,, L.) - 30 Octo 2013",2013,1,Albrighton,2,Wigan,,2
departure," ,, L.) - 02 Sept 2013",2013,1,Ireland,2,Stoke City,,2
arrival," , (,, 285 k€) - 01 Janu 2012",2011,1,Stevens,2,Shamrock,Aston Villa,1
departure," ,, 2.5 M€) - 01 Augu 2012",2012,1,Collins,2,West Ham,,2
departure," ,, B.L.) - 01 July 2012",2012,1,Jenas,2,Tottenham,,2
departure," ,, L.) - 25 Marc 2010",2009,1,O'Shea,3,Middlesbrough,,2
departure," ,, L.) - 25 Marc 2010",2009,1,Queudrue,3,Colchester United,,2
departure," ,, L.) - 01 Febr 2010",2009,1,Bent,3,Queens Park Rangers,,2
departure," ,, L.) - 30 Janu 2011",2010,1,Osbourne,2,Sheffield Wednesday,,2
departure," ,) - 29 Janu 2011",2010,1,Davies,2,Birmingham City,,2
departure," ,, L.) - 25 Janu 2011",2010,1,Hogg,2,Portsmouth,,2
departure," ,, 1.05 M€) - 22 Augu 2006",2006,1,Phillips,2,West Bromwich Albion,,2
departure," ,) - 04 Augu 2006",2006,1,Aitken,2,Scotland,,2
departure," ,, 0 €) - 20 July 2006",2006,1,O'Leary,2,,,2
arrival," , (,, B.L.) - 02 Janu 2008",2007,1,Vine,3,QPR,Birmingham City,1
arrival," , (,, B.L.) - 09 Dece 2007",2007,1,Taylor,3,Norwich City,Birmingham City,1
arrival," , (man., ,) - 28 Nove 2007",2007,1,McLeish,3,Scotland,Birmingham City,1
arrival," , (,) - 01 July 2005",2005,1,Pandiani,3,Espanyol,Birmingham City,1
arrival," , (,) - 01 July 2005",2005,1,Hojsted,3,B36 Torshavn,Birmingham City,1
arrival," , (,, 4.5 M€) - 01 July 2005",2005,1,Pennant,3,Arsenal B,Birmingham City,1
arrival," , (man., ,) - 17 Dece 2008",2008,1,Allardyce,3,,Blackburn,1
arrival," , (,) - 10 Sept 2008",2008,1,Fowler,3,,Blackburn,1
departure," ,) - 01 Sept 2014",2014,1,El Ahmadi,2,Feyenoord Rotterdam,,2
departure," ,, L.) - 20 Augu 2014",2014,1,Bennett,2,Brighton & Hove,,2
departure," ,, L.) - 11 Augu 2014",2014,1,Tonev,2,Celtic Glasgow,,2
departure," ,, L.) - 02 Sept 2013",2013,1,Bannan,2,Crystal Palace,,2
departure," ,, L.) - 16 Augu 2013",2013,1,Delfouneso,2,Blackpool,,2
departure," ,, L.) - 16 Augu 2013",2013,1,Bent,2,Fulham,,2
arrival," , (,, B.L.) - 27 Dece 2011",2011,1,Baker,2,Millwall,Aston Villa,1
arrival," , (,, B.L.) - 01 Sept 2011",2011,1,Weimann,2,Watford,Aston Villa,1
arrival," , (,) - 31 Augu 2011",2011,1,Hutton,2,Tottenham,Aston Villa,1
departure," ,, 0 €) - 01 July 2012",2012,1,Heskey,2,,,2
departure," ,, 0 €) - 01 July 2012",2012,1,Cuéllar,2,Sunderland,,2
departure," ,) - 01 Febr 2010",2009,1,Johnson,3,Plymouth,,2
departure," ,) - 30 Janu 2010",2009,1,Taylor,3,Watford,,2
departure," ,, L.) - 29 Janu 2010",2009,1,McSheffrey,3,Leeds United,,2
departure," ,, L.) - 21 Janu 2011",2010,1,Carew,2,Stoke City,,2
departure," ,, L.) - 19 Janu 2011",2010,1,Weimann,2,Watford,,2
departure," ,, L.) - 14 Janu 2011",2010,1,Lowry,2,Sheffield United,,2
departure," ,, 0 €) - 01 July 2006",2006,1,de la Cruz,2,,,2
departure," ,, B.L.) - 01 June 2006",2006,1,Milner,2,Newcastle United,,2
arrival," , (,, 500 k€) - 30 Janu 2007",2006,1,Berner,3,FC Basel,Blackburn,1
arrival," , (,, L.) - 31 Augu 2007",2007,1,Palacios,3,Olimpia,Birmingham City,1
arrival," , (,, L.) - 31 Augu 2007",2007,1,Oubiña,3,Celta Vigo,Birmingham City,1
arrival," , (,, 1.48 M€) - 30 June 2005",2005,1,Nafti,3,Racing,Birmingham City,1
arrival," , (,, 4.5 M€) - 10 June 2005",2005,1,Forssell,3,Chelsea,Birmingham City,1
arrival," , (,, B.L.) - 10 May 2005",2005,1,Kilkenny,3,Oldham,Birmingham City,1
arrival," , (,, 1.3 M€) - 28 Augu 2008",2008,1,Andrews,3,Milton Keynes,Blackburn,1
arrival," , (,, 5 M€) - 26 Augu 2008",2008,1,Grella,3,Torino,Blackburn,1
arrival," , (,, L.) - 04 Augu 2008",2008,1,Simpson,3,Man U,Blackburn,1
departure," ,, L.) - 04 Augu 2014",2014,1,Luna,2,Hellas Verona,,2
departure," ,, L.) - 01 Augu 2014",2014,1,Steer,2,Doncaster Rovers,,2
departure," ,, L.) - 14 July 2014",2014,1,Sylla,2,Erciyespor Kayseri,,2
departure," ,) - 24 June 2013",2013,1,Holman,2,Al Nasr Dubai,,2
departure," ,) - 05 June 2013",2013,1,Lichaj,2,,,2
departure," ,) - 05 June 2013",2013,1,Marshall,2,,,2
arrival," , (,, L.) - 31 Augu 2011",2011,1,Jenas,2,Tottenham,Aston Villa,1
arrival," , (,, 10.8 M€) - 28 July 2011",2011,1,N'Zogbia,2,Wigan,Aston Villa,1
departure," ,) - 14 May 2012",2012,1,McLeish,2,,,2
arrival," , (,, B.L.) - 29 Apri 2013",2012,1,McEachran,3,Middlesbrough,Chelsea,1
arrival," , (,, 8.6 M€) - 04 Janu 2013",2012,1,Ba,3,Newcastle,Chelsea,1
departure," ,, 0 €) - 12 Janu 2010",2009,1,Espinoza,3,,,2
departure," ,) - 16 June 2009",2009,1,Kelly,3,Fulham,,2
departure," ,, B.L.) - 31 May 2009",2009,1,Costly,3,GKS Belchatow,,2
departure," ,) - 07 Janu 2011",2010,1,Sidwell,2,Fulham,,2
departure," ,) - 08 Sept 2010",2010,1,MacDonald,2,Aston Villa,,2
departure," ,, 20 M€) - 18 Augu 2010",2010,1,Milner,2,Manchester City,,2
arrival," , (,, 500 k€) - 25 Janu 2007",2006,1,Samba,3,Hertha Berlin,Blackburn,1
arrival," , (,, 2.1 M€) - 22 Janu 2007",2006,1,Warnock,3,Liverpool,Blackburn,1
arrival," , (,, 3.25 M€) - 17 Janu 2007",2006,1,Dunn,3,Birmingham,Blackburn,1
arrival," , (,, L.) - 10 Augu 2007",2007,1,Djourou,3,Arsenal,Birmingham City,1
arrival," , (,, 3 M€) - 03 Augu 2007",2007,1,Ridgewell,3,Aston Villa,Birmingham City,1
arrival," , (,, B.L.) - 09 May 2005",2005,1,Bennett,3,Coventry,Birmingham City,1
departure," ,, B.L.) - 01 May 2006",2005,1,Jarosik,3,Chelsea,,2
departure," ,, 1.5 M€) - 12 Janu 2006",2005,1,Pandiani,3,Espanyol,,2
arrival," , (,, L.) - 02 Augu 2008",2008,1,Villanueva,3,Audax Italiano,Blackburn,1
arrival," , (,, 5 M€) - 25 July 2008",2008,1,Robinson,3,Tottenham,Blackburn,1
arrival," , (,, B.L.) - 01 July 2008",2008,1,Hoilett,3,Paderborn,Blackburn,1
departure," ,, L.) - 09 July 2014",2014,1,Helenius,2,Aalborg,,2
departure," ,) - 10 June 2014",2014,1,Bowery,2,Rotherham United,,2
departure," ,) - 05 June 2013",2013,1,Dunne,2,,,2
departure," ,, B.L.) - 31 May 2013",2013,1,Dawkins,2,Tottenham B,,2
departure," ,) - 09 May 2013",2013,1,Petrov,2,,,2
arrival," , (,, 4 M€) - 18 July 2011",2011,1,Given,2,Man City,Aston Villa,1
arrival," , (,, B.L.) - 01 July 2011",2011,1,Lichaj,2,Leeds United,Aston Villa,1
arrival," , (,, B.L.) - 01 July 2011",2011,1,Hogg,2,Portsmouth,Aston Villa,1
arrival," , (,, B.L.) - 03 Janu 2013",2012,1,Benayoun,3,West Ham,Chelsea,1
arrival," , (man., ,) - 21 Nove 2012",2012,1,Benítez,3,,Chelsea,1
arrival," , (,, 8.8 M€) - 24 Augu 2012",2012,1,Azpilicueta,3,Marseille,Chelsea,1
departure," ,, B.L.) - 31 May 2009",2009,1,Bowyer,3,West Ham,,2
departure," ,, B.L.) - 31 May 2009",2009,1,Bouazza,3,Fulham,,2
departure," ,, B.L.) - 31 May 2009",2009,1,Sinclair,3,Chelsea B,,2
departure," ,) - 12 Augu 2010",2010,1,Harewood,2,Blackpool,,2
departure," ,) - 09 Augu 2010",2010,1,O'Neill,2,,,2
arrival," , (,, 0 €) - 08 Sept 2006",2006,1,Henchoz,3,Wigan,Blackburn,1
arrival," , (,, L.) - 31 Augu 2006",2006,1,Nonda,3,AS Roma,Blackburn,1
arrival," , (,, 3 M€) - 23 Augu 2006",2006,1,Ooijer,3,PSV Eindhoven,Blackburn,1
arrival," , (,, 3.75 M€) - 03 Augu 2007",2007,1,Queudrue,3,Fulham,Birmingham City,1
arrival," , (,, L.) - 06 July 2007",2007,1,Rafael Schmitz,3,Lille,Birmingham City,1
arrival," , (,, 0 €) - 04 July 2007",2007,1,Kingson,3,Osmanlispor,Birmingham City,1
departure," ,, 3 M€) - 25 Augu 2005",2005,1,Morrison,3,Crystal Palace,,2
departure," ,, 0 €) - 22 Augu 2005",2005,1,Anderton,3,Wolverhampton,,2
departure," ,, 1.2 M€) - 18 July 2005",2005,1,Blake,3,Leeds United,,2
arrival," , (man., ,) - 22 June 2008",2008,1,Ince,3,Milton Keynes,Blackburn,1
arrival," , (,, B.L.) - 31 May 2008",2008,1,Rigters,3,Norwich City,Blackburn,1
departure," ,, B.L.) - 01 June 2014",2014,1,Bertrand,2,Chelsea,,2
departure," ,, B.L.) - 01 June 2014",2014,1,Holt,2,Wigan,,2
departure," ,) - 20 May 2014",2014,1,Albrighton,2,,,2
arrival," , (,, B.L.) - 14 Apri 2014",2013,1,Mason,3,Bolton,Cardiff City,1
arrival," , (,) - 04 Febr 2014",2013,1,Cala,3,,Cardiff City,1
arrival," , (,, L.) - 31 Janu 2014",2013,1,Zaha,3,Man U,Cardiff City,1
arrival," , (man., ,, 2.3 M€) - 17 June 2011",2011,1,McLeish,2,,Aston Villa,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Guzan,2,Hull City,Aston Villa,1
arrival," , (,, B.L.) - 31 May 2011",2011,1,Ireland,2,Newcastle,Aston Villa,1
arrival," , (,, 11.37 M€) - 24 Augu 2012",2012,1,Moses,3,Wigan,Chelsea,1
arrival," , (,, 32 M€) - 25 July 2012",2012,1,Oscar,3,Internacional,Chelsea,1
departure," ,, B.L.) - 31 May 2009",2009,1,Agustien,3,AZ Alkmaar,,2
departure," ,, 0 €) - 15 May 2009",2009,1,Jaïdi,3,,,2
departure," ,, B.L.) - 10 May 2009",2009,1,Traoré,3,Portsmouth,,2
departure," ,) - 01 July 2010",2010,1,Marshall,2,,,2
departure," ,, 0 €) - 01 July 2010",2010,1,Bouma,2,,,2
departure," ,, 0 €) - 25 June 2010",2010,1,O'Halloran,2,Coventry,,2
arrival," , (,) - 28 July 2006",2006,1,McCarthy,3,FC Porto,Blackburn,1
arrival," , (,, 4.08 M€) - 03 July 2006",2006,1,Roberts,3,Wigan,Blackburn,1
arrival," , (,, 0 €) - 03 July 2006",2006,1,Jeffers,3,,Blackburn,1
arrival," , (,) - 01 July 2007",2007,1,Bossekota,3,Derby County B,Birmingham City,1
arrival," , (,, 0 €) - 01 July 2007",2007,1,De Ridder,3,Celta Vigo,Birmingham City,1
departure," ,, 2.25 M€) - 04 July 2005",2005,1,Carter,3,West Bromwich Albion,,2
departure," ,, 0 €) - 01 July 2005",2005,1,Yorke,3,Sydney FC,,2
departure," ,, 0 €) - 17 June 2005",2005,1,Bennett,3,Leeds United,,2
arrival," , (,, B.L.) - 31 May 2008",2008,1,Gallagher,3,Stoke City,Blackburn,1
departure," ,) - 07 Apri 2009",2008,1,Vogel,3,,,2
arrival," , (,, B.L.) - 01 May 2015",2014,1,Lafferty,3,Rotherham,Burnley,1
arrival," , (,) - 10 Marc 2015",2014,1,Ulvestad,3,,Burnley,1
arrival," , (,) - 12 Janu 2015",2014,1,Keane,3,Man U,Burnley,1
arrival," , (,, 0 €) - 28 Janu 2014",2013,1,Fabio,3,Man U,Cardiff City,1
arrival," , (,) - 25 Janu 2014",2013,1,Jones,3,Stoke City,Cardiff City,1
arrival," , (,) - 24 Janu 2014",2013,1,Berget,3,Molde,Cardiff City,1
departure," ,, B.L.) - 26 Febr 2012",2011,1,Keane,2,Los Angeles,,2
departure," ,) - 27 Janu 2012",2011,1,Lowry,2,Millwall,,2
departure," ,, L.) - 23 Janu 2012",2011,1,Delfouneso,2,Leicester,,2
arrival," , (,, 9.8 M€) - 01 July 2012",2012,1,Marin,3,Werder Bremen,Chelsea,1
arrival," , (,, 8 M€) - 01 July 2012",2012,1,De Bruyne,3,RC Genk,Chelsea,1
departure," ,, 0 €) - 08 May 2009",2009,1,Nafti,3,,,2
arrival," , (,, B.L.) - 05 Apri 2010",2009,1,Reid,4,WBA,Blackburn,1
arrival," , (,, 0 €) - 27 Janu 2010",2009,1,Bastürk,4,Stuttgart,Blackburn,1
arrival," , (,, B.L.) - 16 Apri 2011",2010,1,Bent,3,Sheffield U,Birmingham City,1
arrival," , (,, B.L.) - 20 Febr 2011",2010,1,O'Shea,3,Port Vale,Birmingham City,1
arrival," , (,, B.L.) - 31 Janu 2011",2010,1,Redmond,3,Burton Albion,Birmingham City,1
arrival," , (,, 700 k€) - 01 July 2006",2006,1,Khizanishvili,3,Rangers,Blackburn,1
arrival," , (,, 0 €) - 26 June 2006",2006,1,Brown,3,Gillingham,Blackburn,1
arrival," , (,, 2.3 M€) - 29 June 2007",2007,1,Kapo,3,Levante,Birmingham City,1
arrival," , (,, 3.9 M€) - 22 June 2007",2007,1,O'Connor,3,Lokomotiv M.,Birmingham City,1
arrival," , (,, 0 €) - 01 June 2007",2007,1,Parnaby,3,Middlesbrough,Birmingham City,1
departure," ,, B.L.) - 31 May 2005",2005,1,Pennant,3,Arsenal B,,2
departure," ,, B.L.) - 26 May 2005",2005,1,Diao,3,Portsmouth,,2
departure," ,, B.L.) - 16 May 2005",2005,1,Nafti,3,Racing Santander,,2
departure," ,, L.) - 16 Febr 2009",2008,1,Bunn,3,Leicester,,2
departure," ,, 3 M€) - 29 Janu 2009",2008,1,Derbyshire,3,Olympiacos,,2
departure," ,) - 01 Janu 2009",2008,1,Fowler,3,,,2
arrival," , (,, B.L.) - 04 Janu 2015",2014,1,Anderson,3,Carlisle United,Burnley,1
arrival," , (,, B.L.) - 18 Nove 2014",2014,1,O'Neill,3,Scunthorpe,Burnley,1
arrival," , (,, L.) - 01 Sept 2014",2014,1,Chalobah,3,Chelsea B,Burnley,1
arrival," , (,) - 11 Janu 2014",2013,1,Moller Daehli,3,Molde B,Cardiff City,1
arrival," , (,, 2.5 M€) - 08 Janu 2014",2013,1,Eikrem,3,Heerenveen,Cardiff City,1
departure," ,, L.) - 20 Janu 2012",2011,1,Delph,2,Leeds United,,2
departure," ,, L.) - 21 Nove 2011",2011,1,Baker,2,Millwall,,2
departure," ,, 0 €) - 21 Nove 2011",2011,1,Beye,2,Doncaster Rovers,,2
arrival," , (,, 40 M€) - 13 June 2012",2012,1,Hazard,3,Lille,Chelsea,1
arrival," , (,, B.L.) - 21 May 2012",2012,1,van Aanholt,3,Vitesse,Chelsea,1
departure," ,, 15 M€) - 02 Janu 2013",2012,1,Sturridge,3,Liverpool,,2
arrival," , (,, B.L.) - 17 Dece 2009",2009,1,Khizanishvili,4,Newcastle,Blackburn,1
arrival," , (,, B.L.) - 16 Dece 2009",2009,1,Treacy,4,Sheffield U,Blackburn,1
arrival," , (,) - 29 Janu 2011",2010,1,Davies,3,Aston Villa,Birmingham City,1
arrival," , (,, L.) - 28 Janu 2011",2010,1,Martins,3,Rubin Kazan,Birmingham City,1
arrival," , (,, L.) - 12 Janu 2011",2010,1,Bentley,3,Tottenham,Birmingham City,1
arrival," , (,, B.L.) - 31 May 2006",2006,1,Douglas,3,Leeds United,Blackburn,1
arrival," , (,, B.L.) - 01 May 2006",2006,1,Gallagher,3,Stoke City,Blackburn,1
arrival," , (,, B.L.) - 01 May 2006",2006,1,McEveley,3,Ipswich Town,Blackburn,1
arrival," , (,, 6 M€) - 14 May 2007",2007,1,Muamba,3,Arsenal B,Birmingham City,1
departure," ,, B.L.) - 12 Febr 2008",2007,1,Oubiña,3,Celta Vigo,,2
departure," ,, 1 M€) - 24 Janu 2008",2007,1,Sadler,3,Watford,,2
arrival," , (,, B.L.) - 01 May 2006",2005,1,Gallagher,4,Stoke City,Blackburn,1
arrival," , (,, B.L.) - 01 May 2006",2005,1,McEveley,4,Ipswich Town,Blackburn,1
departure," ,) - 16 Dece 2008",2008,1,Ince,3,,,2
departure," ,, L.) - 29 Augu 2008",2008,1,Gallagher,3,Plymouth,,2
departure," ,, L.) - 08 Augu 2008",2008,1,Rigters,3,Barnsley,,2
arrival," , (,, 3.75 M€) - 01 Sept 2014",2014,1,Boyd,3,Hull City,Burnley,1
arrival," , (,) - 15 Augu 2014",2014,1,Ward,3,Wolverhampton,Burnley,1
arrival," , (,, B.L.) - 06 Janu 2014",2013,1,Nugent,3,Brentford,Cardiff City,1
arrival," , (man., ,) - 02 Janu 2014",2013,1,Solskjaer,3,Molde,Cardiff City,1
departure," ,, L.) - 29 Augu 2011",2011,1,Makoun,2,Olympiacos,,2
departure," ,, 0 €) - 27 Augu 2011",2011,1,Hogg,2,Watford,,2
departure," ,) - 21 Nove 2012",2012,1,Di Matteo,3,,,2
